year_BP,enso_pca
13180,3.075708
13183,2.795219
13184.5,3.023063
13187,3.135499
13189,3.309587
13191,3.334935
13193,3.601175
13195,3.658734
13197.5,3.157229
13199,2.892343
13201,3.155819
13203,2.997359
13204,2.67306
13207,2.39656
13209,1.837405
13210,2.776473
13211,2.888914
13213,2.560327
13216,2.365183
13218.5,2.625188
13221,2.614221
13222,1.853892
13223.5,1.989178
13225.5,1.494985
13228,1.344428
13230,1.527222
13231,1.632604
13234,1.658401
13236,1.60972
13238,1.450072
13240,1.635025
13242,1.862285
13245,1.829846
13246.5,1.795487
13249,2.308801
13250,1.648403
13251,1.569353
13255,1.772052
13256,1.628835
13258,1.851789
13260.5,1.69961
13262,1.899611
13264,2.307355
13266,2.327032
13267.5,1.922639
13268.5,2.134687
13270.5,2.265526
13273,2.194096
13274,1.942239
13276,1.907512
13277,1.744335
13279,1.823281
13280.5,1.885312
13283,2.193228
13284,2.034976
13287,2.153845
13288,2.052438
13290,2.684057
13293,2.263509
13295,2.113679
13297.5,2.149537
13301,2.193265
13303,1.899337
13305,2.246856
13307,1.809407
13309.5,1.908291
13311,1.80402
13313,0.663148
13315.5,1.332224
13318,1.424704
13319,1.610833
13321.5,1.492669
13322.5,1.288952
13324.5,1.639313
13326,1.820288
13328,1.754729
13329,2.052806
13332,1.760154
13334,1.620006
13336,2.007171
13338,2.255749
13340,2.233221
13342,2.122074
13345,2.588556
13346.5,2.387461
13348,2.085011
13349.5,2.139237
13351,1.932471
13353,1.854909
13355,2.16137
13357,2.146249
13358,1.097513
13361.5,3.66412
13363,3.521187
13366,3.520473
13369,3.52028
13370,3.358546
13371.5,3.294718
13374,3.473264
13375.5,2.950233
13377.5,3.032195
13380,3.326525
13382,3.577492
13384,3.359922
13386.5,3.117176
13388,2.842965
13390,3.020781
13393,3.037975
13395,2.341684
13396,2.916327
13397.5,2.870426
13399,2.802555
13401,2.490306
13403,1.976508
13405.5,2.203264
13407,1.984557
13409.5,1.637524
13411,2.514076
13412.5,2.57616
13414,2.333252
13417,2.555744
13420,3.286154
13422,3.199221
13424,3.123336
13425.5,2.863674
13428,2.932249
13429,3.029876
13430.5,2.609404
13432.5,2.141193
13434,2.804278
13436,2.964785
13438,2.218741
13439.5,2.484934
13441,2.734461
13444,3.177991
13447,3.031477
13449,2.540068
13450,2.523323
13453,3.137868
13455,3.323358
13457,3.271437
13459,3.128768
13461,3.265747
13463,3.184883
13464,3.046307
13466,3.020797
13468,3.071324
13470,2.436108
13473,2.009901
13474,2.089887
13476,2.149866
13477.5,0.853688
13480,1.22325
13482,1.721307
13483,1.671776
13485,0.909635
13486.5,1.311103
13488.5,1.600872
13491,1.276171
13493.5,0.554626
13496,0.746996
13498,1.65306
13499.5,1.947279
13501,1.981516
13503.5,0.340883
13506,0.575606
13508,1.080839
13509.5,1.329746
13511,1.421906
13513.5,1.963066
13515,2.449777
13516,2.43384
13517,2.260491
13520,2.518469
13522,1.66461
13525,1.839477
13528,2.314805
13530,2.28723
13531,2.021086
13533,1.871026
13535,1.513812
13537,2.185263
13539,2.408165
13541,1.450678
13543,2.094336
13544.5,2.479526
13546,2.837257
13548,2.303275
13549.5,2.023655
13552,2.509409
13553,2.823885
13555.5,3.008365
13556.5,3.002172
13559.5,2.790486
13562,2.777822
13564,2.45475
13566.5,1.956862
13567.5,1.267017
13569,1.022867
13571,1.663668
13573,2.282093
13575.5,2.093131
13577,2.122321
13580,2.074258
13581.5,2.498998
13583,2.510182
13584.5,1.697685
13587,1.538169
13590,1.156318
13591,0.734504
13594,1.266381
13596,2.127796
13598,2.198069
13600.5,2.520854
13603.5,3.043726
13605.5,2.993233
13610,3.002592
13613.5,2.789292
13618,3.082154
13622,2.962219
13625,3.108703
13628,2.910495
13631.5,2.696769
13637,2.440855
13640,3.017159
13643,2.811401
13645,2.526059
13647,2.842901
13650,3.08982
13652,2.963633
13654,2.911587
13655,2.650367
13658,2.783776
13660,2.664149
13662,3.169908
13664.5,3.0202
13667,3.133633
13669,3.372756
13671,3.424085
13673.5,3.353823
13676,3.632488
13678.5,3.363974
13680.5,3.664742
13682,3.610871
13684,3.715536
13686.5,3.451065
13689,3.413401
13691,3.360003
13693,3.34828
13694.5,3.561493
13698,2.99357
13700,2.596547
13702,2.79461
13702.5,2.522019
13705,2.180819
13706,2.929173
13708,3.369422
13711,3.488852
13712,3.262852
13714.5,2.993571
13715,2.34114
13718,2.779748
13719,3.019358
13720,2.976029
13722.5,2.993434
13725,3.048417
13726,2.833544
13728,2.770364
13729,2.775346
13732,2.153875
13733,1.679998
13735,2.597395
13737.5,2.831647
13739.5,2.569352
13743,2.588972
13745,2.336952
13747,1.859147
13749,1.504964
13750,1.687736
13752.5,2.627583
13755,2.419589
13757,1.986112
13758,2.41968
13761,2.534011
13764,2.652993
13767,2.299752
13769,2.050323
13770,1.724031
13772,2.238743
13773,2.388764
13777,2.355335
13779.5,2.427382
13781.5,2.115815
13783.5,0.996882
13786,0.314258
13788.5,1.368022
13791,2.388789
13794,2.857604
13796,2.637997
13797,2.480903
13799,2.115015
13800.5,1.578936
13803,1.248377
13806,1.142742
13807.5,1.192412
13811,1.279023
13813,1.165753
13815.5,1.085839
13817,2.310155
13817.5,2.671455
13820,2.879919
13823,3.040751
13825,2.539923
13827,3.03897
13829,3.277779
13832,3.128711
13834,3.425243
13836,3.287069
13837.5,3.267544
13840,3.114557
13842,3.305903
13844,3.592454
13847,3.537355
13848.5,3.649499
13852,3.567581
13854,3.024808
13856,2.92505
13858,3.138259
13859.5,3.027911
13862,2.098586
13864,1.291437
13865,1.347303
13866.5,2.838423
13869,3.34105
13871,3.278992
13873,2.957973
13875,2.493157
13877,2.393587
13880.5,2.666215
13882,2.621503
13884,2.764443
13886,2.355823
13888,1.606232
13890,2.358235
13892,2.581159
13895,2.889416
13896,3.002908
13898.5,3.069664
13901,2.988343
13902,3.161331
13903,3.206459
13905.5,3.436887
13907,2.954337
13909,2.943042
13912,2.919226
13913.5,3.103479
13915.5,3.058518
13917,2.723653
13918,2.641067
13920,2.899728
13922,2.998675
13925.5,2.624743
13927,2.263362
13929,2.821994
13931,2.774785
13933,2.572015
13936,2.282011
13937.5,2.168221
13939,2.761296
13941,2.587807
13942.5,2.571696
13946,2.470481
13947,2.312712
13948,2.727873
13951,2.603124
13953,2.041429
13954.5,2.507432
13956,3.056891
13958.5,2.885613
13961.5,2.575213
13962.5,3.050385
13964,3.12127
13966,3.193486
13969,3.247925
13972.5,3.268929
13974,3.253405
13976,3.296287
13978.5,3.629757
13981,3.460714
13982.5,3.235236
13984,3.272074
13986,3.21157
13988.5,3.340785
13991,3.422693
13992,3.33842
13994,3.790052
13996,3.495835
13998,3.111129
13999,3.498338
14000,3.90769
14002.5,3.831798
14005,3.878961
14007.5,3.913689
14009.5,4.045125
14011,4.144224
14014,4.236561
14015,4.042147
14016,4.056258
14020,4.026471
14021,3.774073
14022,3.814399
14023,3.810783
14025,3.633128
14027,3.749951
14028,3.801898
14030.5,4.254051
14032,4.398832
14033.5,4.149082
14036.5,3.909356
14038,3.934141
14041.5,3.792137
14044,3.664587
14047,3.692557
14049.5,3.720824
14051,3.574427
14052,3.237988
14053,3.309469
14055,3.540837
14056.5,3.835583
14059.5,3.661803
14060.5,4.046904
14062.5,4.158585
14064.5,3.880693
14067,3.953287
14068,3.790941
14070,3.870818
14073,3.658783
14075,3.467401
14076,3.184383
14078,2.855821
14079,2.831964
14082,2.721086
14083,2.34543
14085,2.890287
14087,3.606988
14088.5,3.397568
14091,3.420886
14092.5,3.513078
14094.5,3.453806
14097.5,3.565683
14098,3.335115
14100,2.502598
14101,3.076945
14103.5,3.823635
14106.5,3.891052
14108,4.117526
14110,4.1463
14112,3.836472
14113.5,3.995738
14115.5,4.271303
14117,4.080294
14120,4.000221
14123.5,3.580032
14125,4.930243
14126.5,4.92445
14130,4.96462
14132.5,4.843384
14134,4.868611
14136,4.632226
14140,4.769615
14141,4.882609
14143,4.670879
14146,4.738792
14147.5,4.761529
14150,5.203814
14152,5.160145
14154,5.531273
14155,5.373503
14157,5.288972
14159,4.843966
14161.5,4.956644
14163,5.089457
14165.5,5.003937
14168,4.945636
14170.5,4.934932
14172,4.756544
14174,4.740459
14176,4.775783
14177.5,4.676703
14180.5,4.704627
14182,4.531344
14184,4.583183
14186,4.6714
14187,4.530236
14189,4.472117
14191,4.258738
14192,4.367041
14194,4.19522
14197,3.351891
14199.5,4.194058
14201,3.61571
14203,3.944375
14205.5,3.634128
14208,2.828668
14210,4.015079
14211.5,3.705827
14213.5,3.947282
14216,3.646133
14217.5,3.900857
14219.5,3.55187
14221.5,3.658184
14224.5,3.708834
14226,3.749336
14228,3.356675
14229,2.821048
14230.5,3.055325
14233,3.274437
14235,3.692348
14237,3.82044
14240,2.721539
14241.5,1.190402
14243,1.75425
14245,2.436999
14247,2.943688
14250,3.158622
14251.5,3.498073
14253.5,2.639533
14255.5,2.704572
14256,3.097825
14258,3.005038
14260.5,3.170623
14262.5,3.183917
14266,2.408201
14268,1.8552
14271,3.158878
14272,3.620269
14274.5,3.54084
14276.5,3.683581
14279,3.297322
14281,3.36625
14283,3.38607
14285,3.366013
14286,3.628598
14288,2.752199
14290,2.417794
14291.5,2.944868
14294,2.804522
14295,3.289782
14296.5,3.878476
14298,3.932768
14300.5,4.249682
14302.5,4.171623
14305,3.718748
14306.5,4.042459
14311,4.194732
14314,3.506677
14317.5,3.426026
14319,4.059011
14319.5,4.018594
14322,4.125271
14324.5,4.382984
14326,3.978959
14328.5,4.009833
14330,4.113035
14332,4.297329
14334.5,4.355863
14337,4.331086
14339,4.459977
14340.5,4.610736
14343.5,4.370605
14345,3.640336
14345.5,1.703754
14347,1.491238
14350.5,1.368916
14353,2.925693
14354.5,3.667063
14356,4.219545
14358,4.668137
14360,4.57842
14362,4.631073
14364,4.782472
14367.5,4.711719
14370,4.747771
14372,4.982083
14374,5.04949
14376,5.034364
14378.5,5.151577
14382,5.142915
14384,5.423384
14385,4.686479
14386.5,5.123381
14388,5.467659
14389,5.474607
14391.5,5.578898
14393.5,5.321108
14396,5.484187
14400,5.472965
14402,5.5805
14404.5,5.312778
14406.5,5.24125
14408.5,5.0283
14412.5,4.63277
14414.5,4.041991
14417,3.258722
14418.5,4.010631
14420.5,4.405741
14422.5,4.616548
14424,4.37538
14425.5,4.355373
14428,4.675637
14431,4.639495
14432.5,4.631026
14434.5,4.574702
14436,4.815321
14440.5,4.968972
14443,5.155821
14445,4.883899
14446.5,5.006722
14448,5.013051
14450,5.124851
14451,4.072131
14453.5,4.876321
14455.5,5.47489
14457,5.660802
14459,5.714264
14460,5.401128
14462,5.258683
14464,5.101489
14467,5.167727
14469.5,4.912558
14470.5,5.38585
14472.5,3.952935
14474.5,3.483995
14476.5,4.089508
14479,4.468752
14484,4.525541
14485,4.43257
14488.5,4.074857
14490.5,5.634131
14492,6.203438
14494,5.647035
14497.5,5.548573
14500.5,5.640563
14503,5.108408
14507,5.10424
14510.5,5.147794
14514,5.199449
14517,5.096741
14521.5,4.943624
14525,4.223596
14529.5,4.399134
14533,5.132577
14536,5.32017
14539,6.180237
14540.5,5.239097
14544,4.596704
14546,5.733257
14547.5,6.237626
14551,5.809032
14553,5.394634
14555,5.260303
14557,5.127129
14560,4.816783
14562,5.169655
14566,5.165904
14567,5.150351
14569,5.336541
14570.5,5.391413
14572,5.486368
14573.5,5.768323
14576.5,5.455724
14578,5.407688
14580.5,5.142091
14582,3.72665
14586,3.770403
14588,4.199614
14591,4.903489
14593,4.780844
14595,4.76489
14597,4.004278
14599,5.264222
14601,4.919198
14603.5,4.090705
14605.5,3.088102
14609,4.328383
14611.5,5.359861
14613.5,5.304431
14615,5.26923
14617,5.609263
14618.5,5.43207
14620,5.362373
14621.5,5.205637
14623.5,5.561844
14624.5,5.379137
14627.5,5.712636
14629.5,5.988271
14631.5,5.91747
14633,5.187578
14637,5.787384
14641,5.861044
14642.5,5.583229
14644,5.810335
14646,6.178641
14649,5.869629
14650,6.338251
14652,6.242706
14654.5,6.420381
14655.5,5.876251
14657,6.189359
14657.5,5.399113
14660.5,4.526156
14664,4.639529
14667,4.757969
14668,5.297649
14669.5,5.560591
14670.5,5.388861
14671.5,4.89034
14673.5,4.620974
14675,4.808924
14677,4.963953
14680,5.337752
14682,5.667391
14683.5,5.787481
14683.5,5.770036
14685.5,5.888269
14688,5.572319
14690,4.636541
14692,4.387085
14693.5,6.10911
14695,5.214407
14698,6.828473
14700,9.555729
14703,1.588801
14705.5,-9.739776
